0.000000000000000000e+00
0.000000000000000000e+00
2.145335400103179635e-01
3.709665851609716958e-01
5.006294796830874638e-01
6.382330567671388177e-01
7.642806563421586930e-01
8.953448351008278516e-01
1.032749499617166888e+00
1.163968782729273510e+00
1.284958374141272675e+00
1.413468016487764434e+00
1.543563458657672083e+00
1.662179232273320650e+00
1.788563837176529336e+00
1.921091902107544769e+00
2.051401146343254212e+00
2.188394300714679552e+00
2.320486721647555761e+00
2.445760380597077788e+00
2.569798850576493265e+00
2.698957047536129750e+00
2.824479499455849307e+00
2.947365596371199103e+00
3.075372148976116105e+00
3.207010833288448381e+00
3.320406003933583428e+00
3.439024822742819065e+00
3.568681585145243584e+00
3.687934294145990055e+00
3.812554971035624352e+00
3.936102460115203705e+00
4.060665922112211668e+00
4.180231895737000158e+00
4.302301255985796935e+00
4.424064585905809643e+00
4.539006075247098870e+00
4.654369033832638003e+00
4.778878718099285550e+00
4.910325249427843985e+00
5.028344668611450352e+00
5.153879143677337460e+00
5.277960822222893533e+00
5.407225993964130950e+00
5.542030465839917319e+00
5.669585486821874909e+00
5.807253471721185889e+00
5.944096028715743607e+00
6.087475646629139980e+00
6.226177026519579272e+00
6.362751277743355693e+00
6.507627846065266120e+00
6.644380211315536577e+00
6.779468302485685882e+00
6.904224699314751135e+00
7.027079237629599184e+00
7.153394959058956282e+00
7.277141098759524418e+00
7.400951809653477653e+00
7.512296081302784145e+00
7.632254194402487535e+00
7.746069774261859386e+00
7.861675113712546903e+00
7.980040405895287847e+00
8.103778219064500021e+00
8.224720897886303561e+00
8.344904097942013266e+00
8.462887272570009500e+00
8.573153005750354438e+00
8.687187041227819151e+00
8.806790510331387267e+00
8.918357036960212980e+00
9.027129182435331245e+00
9.140884087636523603e+00
9.252198309293401479e+00
9.357983148551442198e+00
9.469818659123545146e+00
9.580534930958128470e+00
9.687385446040146064e+00
9.796334176118255854e+00
9.907767462364633460e+00
1.002204185114103829e+01
1.012713434634591891e+01
1.024304151954642350e+01
1.034800919037013855e+01
1.046050511548374473e+01
1.057661767809224962e+01
1.068341372534649203e+01
1.079355963579618383e+01
1.089901575407592738e+01
1.100923059334829723e+01
1.111878579872388784e+01
1.122488172443145871e+01
1.133902058381868727e+01
1.145079423960073228e+01
1.157433819700603372e+01
1.169614804233645877e+01
1.181183992597404675e+01
1.192768963906543433e+01
1.204207529990905279e+01
1.216279017388506922e+01
1.227921025659095733e+01
1.239562037354571977e+01
