Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	649588	1	OK	0.7019233	-0.1717529	-0.6730187	-0.1576404	12.190	61.761	-1313.096	0.0860536	0	Stray Markers	649588	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.317	-26.432	-1239.532
2	Port 2: NDI 8700340  s/n:34802401	649591	1	OK	0.7014770	-0.1688645	-0.6741989	-0.1577041	12.167	61.751	-1313.124	0.0930111	0	Stray Markers	649591	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.278	-26.865	-1239.440
2	Port 2: NDI 8700340  s/n:34802401	649594	1	OK	0.7013750	-0.1666179	-0.6747493	-0.1581927	11.965	61.765	-1313.282	0.0899632	0	Stray Markers	649594	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.220	-27.120	-1239.426
2	Port 2: NDI 8700340  s/n:34802401	649597	1	OK	0.7019897	-0.1656457	-0.6741832	-0.1588990	11.534	61.711	-1313.678	0.1161587	0	Stray Markers	649597	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.223	-27.276	-1239.066
2	Port 2: NDI 8700340  s/n:34802401	649600	1	OK	0.7017877	-0.1636918	-0.6749723	-0.1584660	11.468	61.659	-1313.766	0.0930232	0	Stray Markers	649600	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.293	-27.713	-1238.879
2	Port 2: NDI 8700340  s/n:34802401	649603	1	OK	0.7013302	-0.1596442	-0.6761746	-0.1594915	11.349	61.694	-1313.893	0.0900402	0	Stray Markers	649603	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.352	-27.971	-1238.675
2	Port 2: NDI 8700340  s/n:34802401	649606	1	OK	0.7022362	-0.1589104	-0.6754215	-0.1594291	10.853	61.590	-1314.431	0.0882300	0	Stray Markers	649606	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.350	-27.966	-1238.739
2	Port 2: NDI 8700340  s/n:34802401	649609	1	OK	0.7027320	-0.1553179	-0.6754479	-0.1606679	10.117	61.504	-1315.116	0.1114631	0	Stray Markers	649609	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.363	-27.986	-1238.684
2	Port 2: NDI 8700340  s/n:34802401	649612	1	OK	0.7023977	-0.1499841	-0.6768845	-0.1611508	9.754	61.430	-1315.599	0.0917739	0	Stray Markers	649612	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.363	-27.998	-1238.726
2	Port 2: NDI 8700340  s/n:34802401	649615	1	OK	0.7023586	-0.1465179	-0.6775608	-0.1616671	9.502	61.374	-1315.902	0.0865098	0	Stray Markers	649615	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.363	-28.019	-1238.713
2	Port 2: NDI 8700340  s/n:34802401	649618	1	OK	0.7023203	-0.1446753	-0.6780646	-0.1613803	9.419	61.365	-1315.966	0.0947857	0	Stray Markers	649618	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.371	-28.032	-1238.726
2	Port 2: NDI 8700340  s/n:34802401	649621	1	OK	0.7024581	-0.1434174	-0.6781629	-0.1614901	9.289	61.370	-1316.074	0.0954898	0	Stray Markers	649621	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.359	-28.018	-1238.734
2	Port 2: NDI 8700340  s/n:34802401	649624	1	OK	0.7023912	-0.1413631	-0.6785402	-0.1620070	9.131	61.321	-1316.209	0.0973162	0	Stray Markers	649624	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.360	-28.003	-1238.650
2	Port 2: NDI 8700340  s/n:34802401	649627	1	OK	0.7020515	-0.1392091	-0.6795372	-0.1611634	9.134	61.355	-1316.235	0.1011765	0	Stray Markers	649627	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.361	-28.006	-1238.690
2	Port 2: NDI 8700340  s/n:34802401	649630	1	OK	0.7019797	-0.1382851	-0.6797799	-0.1612484	9.127	61.340	-1316.214	0.1083190	0	Stray Markers	649630	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.354	-28.007	-1238.648
2	Port 2: NDI 8700340  s/n:34802401	649633	1	OK	0.7019174	-0.1364066	-0.6801444	-0.1615821	9.119	61.379	-1316.283	0.0963182	0	Stray Markers	649633	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.371	-27.997	-1238.682
2	Port 2: NDI 8700340  s/n:34802401	649636	1	OK	0.7020804	-0.1348013	-0.6801028	-0.1623943	8.891	61.360	-1316.559	0.0895724	0	Stray Markers	649636	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.359	-28.011	-1238.744
2	Port 2: NDI 8700340  s/n:34802401	649639	1	OK	0.7024039	-0.1340179	-0.6799615	-0.1622355	8.668	61.366	-1316.839	0.0919232	0	Stray Markers	649639	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.354	-27.981	-1238.633
2	Port 2: NDI 8700340  s/n:34802401	649642	1	OK	0.7024053	-0.1335929	-0.6799372	-0.1626808	8.622	61.327	-1316.931	0.0815009	0	Stray Markers	649642	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.357	-27.997	-1238.682
2	Port 2: NDI 8700340  s/n:34802401	649645	1	OK	0.7020932	-0.1325936	-0.6804292	-0.1627891	8.609	61.310	-1316.875	0.0854169	0	Stray Markers	649645	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.362	-27.985	-1238.725
2	Port 2: NDI 8700340  s/n:34802401	649648	1	OK	0.7022651	-0.1321913	-0.6803474	-0.1627164	8.415	61.312	-1317.015	0.0918919	0	Stray Markers	649648	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.358	-27.975	-1238.690
2	Port 2: NDI 8700340  s/n:34802401	649651	1	OK	0.7029544	-0.1322515	-0.6793782	-0.1637375	8.153	61.366	-1317.432	0.0943483	0	Stray Markers	649651	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.357	-27.972	-1238.766
2	Port 2: NDI 8700340  s/n:34802401	649654	1	OK	0.7028418	-0.1319906	-0.6795964	-0.1635257	8.065	61.288	-1317.482	0.0926622	0	Stray Markers	649654	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.358	-27.972	-1238.738
2	Port 2: NDI 8700340  s/n:34802401	649657	1	OK	0.7030966	-0.1307786	-0.6794104	-0.1641758	7.755	61.266	-1317.762	0.0951608	0	Stray Markers	649657	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.354	-27.970	-1238.745
2	Port 2: NDI 8700340  s/n:34802401	649660	1	OK	0.7034152	-0.1299491	-0.6790686	-0.1648821	7.435	61.229	-1318.076	0.1145135	0	Stray Markers	649660	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.355	-27.974	-1238.689
2	Port 2: NDI 8700340  s/n:34802401	649663	1	OK	0.7035764	-0.1290627	-0.6789861	-0.1652302	7.316	61.228	-1318.299	0.0952362	0	Stray Markers	649663	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.355	-27.972	-1238.681
2	Port 2: NDI 8700340  s/n:34802401	649666	1	OK	0.7038931	-0.1296007	-0.6786933	-0.1646618	7.304	61.225	-1318.372	0.0950095	0	Stray Markers	649666	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.362	-27.989	-1238.740
2	Port 2: NDI 8700340  s/n:34802401	649669	1	OK	0.7037104	-0.1287850	-0.6790107	-0.1647744	7.299	61.233	-1318.341	0.0937179	0	Stray Markers	649669	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.350	-27.981	-1238.689
2	Port 2: NDI 8700340  s/n:34802401	649672	1	OK	0.7037782	-0.1288208	-0.6789767	-0.1645968	7.286	61.237	-1318.379	0.0988600	0	Stray Markers	649672	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.346	-27.975	-1238.636
2	Port 2: NDI 8700340  s/n:34802401	649675	1	OK	0.7041518	-0.1303065	-0.6785766	-0.1634756	7.152	61.258	-1318.430	0.1069916	0	Stray Markers	649675	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.347	-27.983	-1238.768
2	Port 2: NDI 8700340  s/n:34802401	649678	1	OK	0.7047039	-0.1314590	-0.6780307	-0.1624357	7.069	61.269	-1318.658	0.0946221	0	Stray Markers	649678	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.348	-27.964	-1238.678
2	Port 2: NDI 8700340  s/n:34802401	649681	1	OK	0.7047249	-0.1320528	-0.6780674	-0.1617080	7.053	61.240	-1318.646	0.0906022	0	Stray Markers	649681	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.349	-27.965	-1238.668
2	Port 2: NDI 8700340  s/n:34802401	649684	1	OK	0.7047055	-0.1328320	-0.6779718	-0.1615551	7.050	61.242	-1318.617	0.1042405	0	Stray Markers	649684	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.350	-27.969	-1238.667
2	Port 2: NDI 8700340  s/n:34802401	649687	1	OK	0.7050953	-0.1337370	-0.6775554	-0.1608531	6.935	61.255	-1318.714	0.1018920	0	Stray Markers	649687	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.353	-27.966	-1238.720
2	Port 2: NDI 8700340  s/n:34802401	649690	1	OK	0.7054802	-0.1344801	-0.6769065	-0.1612773	6.825	61.277	-1318.869	0.0948201	0	Stray Markers	649690	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.352	-27.964	-1238.692
2	Port 2: NDI 8700340  s/n:34802401	649693	1	OK	0.7058360	-0.1354783	-0.6764459	-0.1608171	6.733	61.277	-1318.968	0.1056799	0	Stray Markers	649693	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.350	-27.961	-1238.717
2	Port 2: NDI 8700340  s/n:34802401	649696	1	OK	0.7061088	-0.1363808	-0.6761678	-0.1600240	6.695	61.244	-1319.020	0.0956573	0	Stray Markers	649696	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.345	-27.957	-1238.653
2	Port 2: NDI 8700340  s/n:34802401	649699	1	OK	0.7061848	-0.1360489	-0.6760118	-0.1606292	6.670	61.245	-1319.162	0.0922104	0	Stray Markers	649699	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.355	-27.963	-1238.702
2	Port 2: NDI 8700340  s/n:34802401	649702	1	OK	0.7058289	-0.1351887	-0.6764990	-0.1608684	6.656	61.265	-1319.072	0.0958849	0	Stray Markers	649702	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.346	-27.957	-1238.760
2	Port 2: NDI 8700340  s/n:34802401	649705	1	OK	0.7065199	-0.1357767	-0.6755862	-0.1611756	6.466	61.254	-1319.416	0.0927571	0	Stray Markers	649705	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.347	-27.948	-1238.686
2	Port 2: NDI 8700340  s/n:34802401	649708	1	OK	0.7067206	-0.1362071	-0.6752647	-0.1612800	6.314	61.243	-1319.528	0.1001074	0	Stray Markers	649708	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.341	-27.953	-1238.735
2	Port 2: NDI 8700340  s/n:34802401	649711	1	OK	0.7066230	-0.1360605	-0.6753734	-0.1613759	6.247	61.266	-1319.491	0.0986438	0	Stray Markers	649711	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.342	-27.922	-1238.713
2	Port 2: NDI 8700340  s/n:34802401	649714	1	OK	0.7067114	-0.1354479	-0.6752310	-0.1620984	6.217	61.268	-1319.616	0.0879362	0	Stray Markers	649714	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.342	-27.916	-1238.695
2	Port 2: NDI 8700340  s/n:34802401	649717	1	OK	0.7066404	-0.1346988	-0.6755604	-0.1616591	6.184	61.228	-1319.664	0.0902693	0	Stray Markers	649717	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.337	-27.932	-1238.740
2	Port 2: NDI 8700340  s/n:34802401	649720	1	OK	0.7066262	-0.1347880	-0.6756156	-0.1614159	6.154	61.223	-1319.649	0.1006305	0	Stray Markers	649720	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.344	-27.935	-1238.771
2	Port 2: NDI 8700340  s/n:34802401	649723	1	OK	0.7069417	-0.1344657	-0.6750759	-0.1625577	5.954	61.265	-1319.881	0.0927241	0	Stray Markers	649723	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.340	-27.925	-1238.704
2	Port 2: NDI 8700340  s/n:34802401	649726	1	OK	0.7068327	-0.1344184	-0.6751140	-0.1629121	5.904	61.203	-1319.896	0.1036157	0	Stray Markers	649726	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.345	-27.931	-1238.699
2	Port 2: NDI 8700340  s/n:34802401	649729	1	OK	0.7070970	-0.1342613	-0.6749066	-0.1627540	5.789	61.193	-1320.082	0.1015680	0	Stray Markers	649729	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.342	-27.931	-1238.693
2	Port 2: NDI 8700340  s/n:34802401	649732	1	OK	0.7068328	-0.1331658	-0.6752148	-0.1635213	5.783	61.185	-1320.080	0.1054094	0	Stray Markers	649732	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.342	-27.927	-1238.779
2	Port 2: NDI 8700340  s/n:34802401	649735	1	OK	0.7068394	-0.1326231	-0.6752019	-0.1639866	5.739	61.196	-1320.155	0.1043436	0	Stray Markers	649735	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.336	-27.900	-1238.701
2	Port 2: NDI 8700340  s/n:34802401	649738	1	OK	0.7069271	-0.1331027	-0.6750423	-0.1638770	5.727	61.164	-1320.147	0.1019217	0	Stray Markers	649738	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.343	-27.919	-1238.727
2	Port 2: NDI 8700340  s/n:34802401	649741	1	OK	0.7068390	-0.1322332	-0.6752436	-0.1641313	5.595	61.181	-1320.249	0.1088281	0	Stray Markers	649741	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.332	-27.907	-1238.678
2	Port 2: NDI 8700340  s/n:34802401	649744	1	OK	0.7065176	-0.1313423	-0.6755508	-0.1649643	5.585	61.163	-1320.234	0.1050800	0	Stray Markers	649744	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.341	-27.914	-1238.728
2	Port 2: NDI 8700340  s/n:34802401	649747	1	OK	0.7070004	-0.1321220	-0.6749279	-0.1648226	5.467	61.120	-1320.458	0.1038551	0	Stray Markers	649747	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.340	-27.916	-1238.709
2	Port 2: NDI 8700340  s/n:34802401	649750	1	OK	0.7068817	-0.1313495	-0.6751282	-0.1651285	5.474	61.157	-1320.512	0.0906859	0	Stray Markers	649750	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.339	-27.909	-1238.757
2	Port 2: NDI 8700340  s/n:34802401	649753	1	OK	0.7064964	-0.1303653	-0.6754749	-0.1661368	5.481	61.152	-1320.446	0.1001677	0	Stray Markers	649753	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.342	-27.922	-1238.702
2	Port 2: NDI 8700340  s/n:34802401	649756	1	OK	0.7061575	-0.1291944	-0.6759694	-0.1664806	5.501	61.186	-1320.384	0.1089100	0	Stray Markers	649756	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.342	-27.923	-1238.722
2	Port 2: NDI 8700340  s/n:34802401	649759	1	OK	0.7062234	-0.1294566	-0.6758310	-0.1665589	5.484	61.164	-1320.407	0.0991539	0	Stray Markers	649759	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.341	-27.915	-1238.667
2	Port 2: NDI 8700340  s/n:34802401	649762	1	OK	0.7058880	-0.1280978	-0.6763354	-0.1669836	5.486	61.148	-1320.348	0.0903289	0	Stray Markers	649762	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.345	-27.894	-1238.780
2	Port 2: NDI 8700340  s/n:34802401	649765	1	OK	0.7057506	-0.1278348	-0.6765577	-0.1668655	5.481	61.162	-1320.387	0.0810521	0	Stray Markers	649765	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.344	-27.916	-1238.832
2	Port 2: NDI 8700340  s/n:34802401	649768	1	OK	0.7056108	-0.1277704	-0.6766148	-0.1672738	5.491	61.172	-1320.348	0.1039165	0	Stray Markers	649768	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.340	-27.892	-1238.768
2	Port 2: NDI 8700340  s/n:34802401	649771	1	OK	0.7056136	-0.1276160	-0.6766871	-0.1670873	5.486	61.149	-1320.345	0.0988597	0	Stray Markers	649771	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.338	-27.903	-1238.747
2	Port 2: NDI 8700340  s/n:34802401	649774	1	OK	0.7057030	-0.1275688	-0.6766030	-0.1670866	5.483	61.159	-1320.385	0.0909669	0	Stray Markers	649774	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.339	-27.894	-1238.770
2	Port 2: NDI 8700340  s/n:34802401	649777	1	OK	0.7056379	-0.1277887	-0.6766077	-0.1671742	5.500	61.194	-1320.319	0.1043656	0	Stray Markers	649777	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.335	-27.881	-1238.755
2	Port 2: NDI 8700340  s/n:34802401	649780	1	OK	0.7056973	-0.1278581	-0.6765759	-0.1669992	5.474	61.141	-1320.377	0.1004307	0	Stray Markers	649780	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.337	-27.899	-1238.772
2	Port 2: NDI 8700340  s/n:34802401	649783	1	OK	0.7057587	-0.1270684	-0.6766407	-0.1670796	5.444	61.184	-1320.502	0.0949010	0	Stray Markers	649783	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.332	-27.896	-1238.756
2	Port 2: NDI 8700340  s/n:34802401	649786	1	OK	0.7057122	-0.1274515	-0.6765013	-0.1675482	5.430	61.157	-1320.431	0.1077666	0	Stray Markers	649786	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.329	-27.888	-1238.737
2	Port 2: NDI 8700340  s/n:34802401	649789	1	OK	0.7057377	-0.1274452	-0.6764970	-0.1674629	5.342	61.160	-1320.458	0.1024480	0	Stray Markers	649789	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.349	-27.888	-1238.771
2	Port 2: NDI 8700340  s/n:34802401	649792	1	OK	0.7058210	-0.1273703	-0.6763484	-0.1677685	5.249	61.150	-1320.588	0.1150594	0	Stray Markers	649792	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.335	-27.886	-1238.754
2	Port 2: NDI 8700340  s/n:34802401	649795	1	OK	0.7058430	-0.1276856	-0.6762284	-0.1679202	5.227	61.154	-1320.621	0.0895774	0	Stray Markers	649795	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.334	-27.884	-1238.804
2	Port 2: NDI 8700340  s/n:34802401	649798	1	OK	0.7059105	-0.1276073	-0.6761903	-0.1678496	5.224	61.157	-1320.636	0.0924176	0	Stray Markers	649798	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.337	-27.896	-1238.675
2	Port 2: NDI 8700340  s/n:34802401	649801	1	OK	0.7058955	-0.1276469	-0.6761859	-0.1679001	5.231	61.145	-1320.641	0.0945589	0	Stray Markers	649801	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.336	-27.891	-1238.713
2	Port 2: NDI 8700340  s/n:34802401	649804	1	OK	0.7058905	-0.1273571	-0.6762072	-0.1680554	5.192	61.125	-1320.716	0.0951850	0	Stray Markers	649804	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.334	-27.885	-1238.749
2	Port 2: NDI 8700340  s/n:34802401	649807	1	OK	0.7057733	-0.1274306	-0.6762621	-0.1682711	5.189	61.118	-1320.657	0.1006505	0	Stray Markers	649807	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.329	-27.872	-1238.771
2	Port 2: NDI 8700340  s/n:34802401	649810	1	OK	0.7058957	-0.1271976	-0.6761466	-0.1683979	5.170	61.144	-1320.740	0.1014603	0	Stray Markers	649810	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.332	-27.871	-1238.736
2	Port 2: NDI 8700340  s/n:34802401	649813	1	OK	0.7057356	-0.1268917	-0.6762490	-0.1688876	5.154	61.126	-1320.747	0.1012317	0	Stray Markers	649813	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.332	-27.884	-1238.760
2	Port 2: NDI 8700340  s/n:34802401	649816	1	OK	0.7057841	-0.1268633	-0.6762886	-0.1685474	5.162	61.164	-1320.763	0.0902428	0	Stray Markers	649816	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.338	-27.878	-1238.816
2	Port 2: NDI 8700340  s/n:34802401	649819	1	OK	0.7057690	-0.1267592	-0.6763181	-0.1685707	5.157	61.136	-1320.712	0.1050018	0	Stray Markers	649819	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.333	-27.873	-1238.764
2	Port 2: NDI 8700340  s/n:34802401	649822	1	OK	0.7054862	-0.1260638	-0.6766605	-0.1689011	5.158	61.121	-1320.641	0.1114789	0	Stray Markers	649822	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.339	-27.882	-1238.704
2	Port 2: NDI 8700340  s/n:34802401	649825	1	OK	0.7056159	-0.1264033	-0.6764167	-0.1690823	5.133	61.132	-1320.757	0.1069081	0	Stray Markers	649825	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.331	-27.865	-1238.739
2	Port 2: NDI 8700340  s/n:34802401	649828	1	OK	0.7055888	-0.1263177	-0.6764226	-0.1692357	5.131	61.142	-1320.773	0.0873660	0	Stray Markers	649828	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.331	-27.872	-1238.755
2	Port 2: NDI 8700340  s/n:34802401	649831	1	OK	0.7055193	-0.1261762	-0.6765451	-0.1691414	5.119	61.121	-1320.740	0.0888412	0	Stray Markers	649831	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.344	-27.875	-1238.831
2	Port 2: NDI 8700340  s/n:34802401	649834	1	OK	0.7055951	-0.1267093	-0.6764518	-0.1687995	5.107	61.121	-1320.746	0.1034698	0	Stray Markers	649834	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.333	-27.862	-1238.726
2	Port 2: NDI 8700340  s/n:34802401	649837	1	OK	0.7057846	-0.1270579	-0.6762581	-0.1685210	5.036	61.081	-1320.864	0.0887379	0	Stray Markers	649837	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.332	-27.866	-1238.763
2	Port 2: NDI 8700340  s/n:34802401	649840	1	OK	0.7059299	-0.1270811	-0.6761772	-0.1682196	5.048	61.101	-1320.887	0.0945865	0	Stray Markers	649840	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.336	-27.868	-1238.838
2	Port 2: NDI 8700340  s/n:34802401	649843	1	OK	0.7059482	-0.1276250	-0.6760441	-0.1682658	5.043	61.072	-1320.821	0.1032519	0	Stray Markers	649843	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.330	-27.868	-1238.729
2	Port 2: NDI 8700340  s/n:34802401	649846	1	OK	0.7057743	-0.1266673	-0.6763655	-0.1684274	5.044	61.100	-1320.883	0.0923526	0	Stray Markers	649846	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.329	-27.873	-1238.721
2	Port 2: NDI 8700340  s/n:34802401	649849	1	OK	0.7060654	-0.1276140	-0.6759009	-0.1683577	5.021	61.065	-1320.958	0.0803949	0	Stray Markers	649849	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.324	-27.863	-1238.746
