Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	657958	1	OK	0.6720072	-0.0543171	-0.7190622	-0.1685397	10.966	-24.315	-1319.238	0.1191650	0	Stray Markers	657958	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.258	-26.315	-1239.070
2	Port 2: NDI 8700340  s/n:34802401	657961	1	OK	0.6724269	-0.0538284	-0.7188878	-0.1677643	10.807	-22.338	-1319.324	0.1266901	0	Stray Markers	657961	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.253	-26.295	-1239.043
2	Port 2: NDI 8700340  s/n:34802401	657964	1	OK	0.6722668	-0.0548624	-0.7191018	-0.1671526	10.685	-20.981	-1319.321	0.1162216	0	Stray Markers	657964	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.221	-26.173	-1238.938
2	Port 2: NDI 8700340  s/n:34802401	657967	1	OK	0.6726688	-0.0540694	-0.7189013	-0.1666555	10.563	-19.227	-1319.446	0.1081128	0	Stray Markers	657967	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.201	-26.138	-1238.917
2	Port 2: NDI 8700340  s/n:34802401	657970	1	OK	0.6723623	-0.0544438	-0.7190579	-0.1670942	10.454	-18.111	-1319.428	0.1047935	0	Stray Markers	657970	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.206	-26.121	-1238.937
2	Port 2: NDI 8700340  s/n:34802401	657973	1	OK	0.6725245	-0.0540647	-0.7192046	-0.1659295	10.337	-16.581	-1319.444	0.1226624	0	Stray Markers	657973	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.179	-26.059	-1238.907
2	Port 2: NDI 8700340  s/n:34802401	657976	1	OK	0.6724670	-0.0558030	-0.7190511	-0.1662521	10.273	-15.889	-1319.479	0.1307981	0	Stray Markers	657976	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.170	-26.044	-1238.839
2	Port 2: NDI 8700340  s/n:34802401	657979	1	OK	0.6725088	-0.0552114	-0.7189849	-0.1665661	10.189	-14.623	-1319.532	0.1118595	0	Stray Markers	657979	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.185	-26.058	-1238.891
2	Port 2: NDI 8700340  s/n:34802401	657982	1	OK	0.6726594	-0.0557559	-0.7187903	-0.1666168	10.126	-13.529	-1319.450	0.1183894	0	Stray Markers	657982	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.185	-26.078	-1238.875
2	Port 2: NDI 8700340  s/n:34802401	657985	1	OK	0.6728796	-0.0574194	-0.7182540	-0.1674732	10.102	-13.112	-1319.496	0.1080619	0	Stray Markers	657985	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.204	-26.127	-1239.008
2	Port 2: NDI 8700340  s/n:34802401	657988	1	OK	0.6734046	-0.0575796	-0.7178043	-0.1672357	10.026	-12.255	-1319.616	0.1074986	0	Stray Markers	657988	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.176	-26.036	-1238.884
2	Port 2: NDI 8700340  s/n:34802401	657991	1	OK	0.6733984	-0.0573598	-0.7180022	-0.1664852	9.928	-11.328	-1319.552	0.1227222	0	Stray Markers	657991	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.197	-26.112	-1238.969
2	Port 2: NDI 8700340  s/n:34802401	657994	1	OK	0.6734813	-0.0577824	-0.7179355	-0.1662913	9.876	-10.538	-1319.590	0.1188024	0	Stray Markers	657994	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.179	-26.055	-1238.883
2	Port 2: NDI 8700340  s/n:34802401	657997	1	OK	0.6733382	-0.0563405	-0.7181703	-0.1663516	9.818	-9.280	-1319.574	0.1199581	0	Stray Markers	657997	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.196	-26.092	-1238.935
2	Port 2: NDI 8700340  s/n:34802401	658000	1	OK	0.6734516	-0.0572339	-0.7179847	-0.1663888	9.756	-8.432	-1319.654	0.1067631	0	Stray Markers	658000	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.215	-26.130	-1238.980
2	Port 2: NDI 8700340  s/n:34802401	658003	1	OK	0.6731952	-0.0555148	-0.7185070	-0.1657528	9.634	-6.795	-1319.667	0.1088193	0	Stray Markers	658003	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.186	-26.053	-1238.961
2	Port 2: NDI 8700340  s/n:34802401	658006	1	OK	0.6732613	-0.0570713	-0.7184104	-0.1653740	9.577	-5.716	-1319.630	0.1066523	0	Stray Markers	658006	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.164	-26.005	-1238.848
2	Port 2: NDI 8700340  s/n:34802401	658009	1	OK	0.6732342	-0.0556430	-0.7185956	-0.1651664	9.510	-4.148	-1319.705	0.1047887	0	Stray Markers	658009	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.180	-26.053	-1238.900
2	Port 2: NDI 8700340  s/n:34802401	658012	1	OK	0.6733710	-0.0555312	-0.7188190	-0.1636673	9.373	-2.703	-1319.756	0.1026248	0	Stray Markers	658012	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.189	-26.090	-1238.902
2	Port 2: NDI 8700340  s/n:34802401	658015	1	OK	0.6741059	-0.0539631	-0.7189838	-0.1604107	9.188	-0.604	-1319.803	0.0936251	0	Stray Markers	658015	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.181	-26.052	-1238.940
2	Port 2: NDI 8700340  s/n:34802401	658018	1	OK	0.6747286	-0.0511831	-0.7197244	-0.1553010	8.960	2.057	-1319.710	0.1082912	0	Stray Markers	658018	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.192	-26.084	-1238.989
2	Port 2: NDI 8700340  s/n:34802401	658021	1	OK	0.6751525	-0.0450405	-0.7207517	-0.1505238	8.708	5.043	-1319.956	0.0971306	0	Stray Markers	658021	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.184	-26.050	-1238.964
2	Port 2: NDI 8700340  s/n:34802401	658024	1	OK	0.6736084	-0.0362904	-0.7228311	-0.1498329	8.549	7.108	-1319.936	0.0922965	0	Stray Markers	658024	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.176	-26.022	-1238.927
2	Port 2: NDI 8700340  s/n:34802401	658027	1	OK	0.6719290	-0.0246814	-0.7257494	-0.1455682	8.320	10.167	-1319.968	0.1068263	0	Stray Markers	658027	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.136	-25.916	-1238.691
2	Port 2: NDI 8700340  s/n:34802401	658030	1	OK	0.6713888	-0.0168466	-0.7272500	-0.1416359	8.157	12.522	-1320.137	0.1012175	0	Stray Markers	658030	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.134	-25.824	-1238.551
