Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	448055	1	OK	0.7971359	-0.0338215	-0.5897710	-0.1249024	12.531	-36.519	-1320.052	0.1216383	0	Stray Markers	448055	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.444	-24.048	-1239.235
2	Port 2: NDI 8700340  s/n:34802401	448058	1	OK	0.7953933	-0.0335854	-0.5918486	-0.1262409	12.406	-34.932	-1320.078	0.1260442	0	Stray Markers	448058	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.439	-24.026	-1239.167
2	Port 2: NDI 8700340  s/n:34802401	448061	1	OK	0.7951243	-0.0338676	-0.5921950	-0.1262351	12.262	-33.440	-1320.201	0.1204738	0	Stray Markers	448061	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.445	-24.052	-1239.307
2	Port 2: NDI 8700340  s/n:34802401	448064	1	OK	0.7961220	-0.0351644	-0.5906326	-0.1269108	12.198	-32.434	-1320.174	0.1234269	0	Stray Markers	448064	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.442	-24.054	-1239.339
2	Port 2: NDI 8700340  s/n:34802401	448067	1	OK	0.7976063	-0.0382456	-0.5879040	-0.1293459	12.146	-32.367	-1320.307	0.1279630	0	Stray Markers	448067	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.422	-24.003	-1239.151
2	Port 2: NDI 8700340  s/n:34802401	448070	1	OK	0.7986970	-0.0404970	-0.5858724	-0.1311357	12.144	-32.013	-1320.173	0.1206255	0	Stray Markers	448070	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.441	-24.059	-1239.305
2	Port 2: NDI 8700340  s/n:34802401	448073	1	OK	0.7992158	-0.0423455	-0.5846417	-0.1328722	12.124	-31.526	-1320.188	0.1230496	0	Stray Markers	448073	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.463	-24.102	-1239.521
2	Port 2: NDI 8700340  s/n:34802401	448076	1	OK	0.7990000	-0.0441107	-0.5845163	-0.1341419	12.105	-30.978	-1320.191	0.1363458	0	Stray Markers	448076	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.437	-24.025	-1239.319
2	Port 2: NDI 8700340  s/n:34802401	448079	1	OK	0.7979301	-0.0454901	-0.5854353	-0.1360284	12.030	-30.459	-1320.207	0.1286120	0	Stray Markers	448079	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.441	-24.070	-1239.430
2	Port 2: NDI 8700340  s/n:34802401	448082	1	OK	0.7965234	-0.0459123	-0.5868627	-0.1379665	11.937	-29.653	-1320.252	0.1361760	0	Stray Markers	448082	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.440	-24.067	-1239.365
2	Port 2: NDI 8700340  s/n:34802401	448085	1	OK	0.7953613	-0.0445287	-0.5882859	-0.1390587	11.867	-28.228	-1320.246	0.1354916	0	Stray Markers	448085	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.438	-24.071	-1239.426
2	Port 2: NDI 8700340  s/n:34802401	448088	1	OK	0.7945427	-0.0457142	-0.5891557	-0.1396699	11.802	-27.491	-1320.289	0.1308153	0	Stray Markers	448088	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.451	-24.112	-1239.590
2	Port 2: NDI 8700340  s/n:34802401	448091	1	OK	0.7946185	-0.0459633	-0.5889902	-0.1398545	11.706	-26.151	-1320.305	0.1231126	0	Stray Markers	448091	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.444	-24.090	-1239.510
2	Port 2: NDI 8700340  s/n:34802401	448094	1	OK	0.7952683	-0.0466783	-0.5880638	-0.1398227	11.576	-24.546	-1320.323	0.1176178	0	Stray Markers	448094	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.448	-24.110	-1239.601
2	Port 2: NDI 8700340  s/n:34802401	448097	1	OK	0.7955602	-0.0485796	-0.5871996	-0.1411405	11.509	-23.452	-1320.292	0.1284714	0	Stray Markers	448097	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.435	-24.102	-1239.575
2	Port 2: NDI 8700340  s/n:34802401	448100	1	OK	0.7961757	-0.0479278	-0.5862398	-0.1418809	11.353	-21.584	-1320.411	0.1153292	0	Stray Markers	448100	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.438	-24.091	-1239.574
